DFT_Frequency_cm,ML_Frequency_cm,Freq_Difference_cm,Percent_Error,Mode_Overlap,DFT_Intensity_km_mol,ML_Intensity_km_mol,Intensity_Difference
3793.0620,3854.0140,60.9520,1.6069,,0.0000,0.0000,-0.0000
3802.3350,3859.1240,56.7890,1.4935,,0.0005,0.0005,-0.0001
3805.5910,3747.8900,-57.7010,-1.5162,,0.0446,0.3695,0.3249
3809.4830,3945.3450,135.8620,3.5664,,0.0061,0.0324,0.0263
3814.1480,4002.2540,188.1060,4.9318,,0.0127,0.0298,0.0171
3816.1190,4029.7390,213.6200,5.5978,,0.0264,0.0938,0.0673
3821.9040,3982.0370,160.1330,4.1899,,0.0744,0.0113,-0.0631
3826.4400,3884.2660,57.8260,1.5112,,0.0049,0.0016,-0.0032
3830.5230,3894.2310,63.7080,1.6632,,0.0000,0.0001,0.0001
3832.6350,3883.6700,51.0350,1.3316,,0.0021,0.0001,-0.0021
3837.9820,3972.3520,134.3700,3.5011,,0.0085,0.1278,0.1193
3844.0790,4032.0210,187.9420,4.8891,,0.0553,0.0940,0.0386
3844.4000,3788.3940,-56.0060,-1.4568,,0.0266,0.3077,0.2811
3846.8930,4060.4820,213.5890,5.5522,,0.0076,0.0838,0.0762
3849.4260,4017.4500,168.0240,4.3649,,0.0002,0.0027,0.0025
3863.7440,3924.4780,60.7340,1.5719,,0.0044,0.0116,0.0072
3865.7720,3922.2320,56.4600,1.4605,,0.0002,0.0009,0.0007
3868.0840,4001.9700,133.8860,3.4613,,0.0026,0.2567,0.2541
3872.2640,4068.0550,195.7910,5.0562,,0.0014,0.0210,0.0196
3873.5390,4094.6500,221.1110,5.7082,,0.0002,0.2744,0.2743
3878.3010,3936.3670,58.0660,1.4972,,0.0017,0.0001,-0.0016
3884.1280,4048.5470,164.4190,4.2331,,0.2338,0.0097,-0.2240
3885.9760,3825.7210,-60.2550,-1.5506,,0.0010,0.0094,0.0084
3897.2390,4039.0010,141.7620,3.6375,,0.0010,0.0068,0.0058
3906.2350,4098.3770,192.1420,4.9189,,0.1371,0.0682,-0.0689
3908.4660,4126.1140,217.6480,5.5686,,0.0029,0.0321,0.0292
3911.8290,3975.2720,63.4430,1.6218,,0.0006,0.0007,0.0002
3915.1160,3972.5000,57.3840,1.4657,,0.0002,0.0001,-0.0001
3915.7830,3976.5760,60.7930,1.5525,,0.0005,0.0012,0.0007
3929.9780,4068.1750,138.1970,3.5165,,0.0229,0.0964,0.0736
3931.8100,3870.5150,-61.2950,-1.5590,,0.0264,0.2913,0.2650
3934.9060,4099.5350,164.6290,4.1838,,0.0984,0.0101,-0.0883
3938.8720,3997.9030,59.0310,1.4987,,0.0001,0.0132,0.0132
3948.4830,4014.6080,66.1250,1.6747,,0.0001,0.0024,0.0024
3955.7500,4001.2410,45.4910,1.1500,,0.1604,0.0000,-0.1604
3956.1120,4174.7870,218.6750,5.5275,,0.0060,0.2119,0.2058
3956.7630,4148.7930,192.0300,4.8532,,0.0482,0.0988,0.0507
3960.7090,4025.0930,64.3840,1.6256,,0.0000,0.0002,0.0001
3968.8250,4138.6190,169.7940,4.2782,,0.1168,0.0107,-0.1061
3980.2260,4118.5540,138.3280,3.4754,,0.0186,0.1258,0.1071
3984.4580,4048.6430,64.1850,1.6109,,0.0000,0.0149,0.0149
3991.6480,4189.1330,197.4850,4.9475,,0.0501,0.0031,-0.0470
3992.0260,4031.4750,39.4490,0.9882,,0.2297,0.0012,-0.2285
3992.9200,4215.9490,223.0290,5.5856,,0.0034,0.0785,0.0751
3998.1270,4065.2720,67.1450,1.6794,,0.0001,0.0009,0.0008
3998.8000,3934.8610,-63.9390,-1.5990,,0.0039,0.1058,0.1019
3999.5590,4053.8380,54.2790,1.3571,,0.0339,0.0000,-0.0339
4002.8750,3943.0000,-59.8750,-1.4958,,0.0890,0.9721,0.8831
4008.4170,4053.8040,45.3870,1.1323,,0.0022,0.0000,-0.0021
4014.7020,4158.6950,143.9930,3.5866,,0.0268,0.0313,0.0046
4016.1540,4186.4680,170.3140,4.2407,,0.0026,0.0596,0.0570
4021.9150,4090.5210,68.6060,1.7058,,0.0001,0.1036,0.1036
4022.7500,4067.0900,44.3400,1.1022,,0.0050,0.0000,-0.0050
4036.1210,4217.5790,181.4580,4.4959,,0.0047,0.0005,-0.0042
4036.3210,4082.9880,46.6670,1.1562,,0.0387,0.1277,0.0890
4038.5910,4094.0580,55.4670,1.3734,,0.2210,0.0001,-0.2209
4038.9230,4237.0880,198.1650,4.9064,,0.0081,0.3735,0.3653
4038.9870,4263.0540,224.0670,5.5476,,0.0011,0.0003,-0.0008
4053.9980,4106.3790,52.3810,1.2921,,0.0010,0.0001,-0.0009
4058.6240,4202.3860,143.7620,3.5421,,0.0265,0.1507,0.1242
4059.2770,4267.9170,208.6400,5.1398,,0.0003,0.0020,0.0017
4062.7660,4211.6680,148.9020,3.6650,,0.0344,0.5006,0.4662
4063.8550,4295.1610,231.3060,5.6918,,0.0005,0.0006,0.0001
4068.3050,4119.6530,51.3480,1.2621,,0.0037,0.0000,-0.0037
4077.1650,4126.2550,49.0900,1.2040,,0.0372,0.0351,-0.0020
4085.3360,4262.9800,177.6440,4.3483,,0.0130,0.0350,0.0220
4085.4230,4024.4470,-60.9760,-1.4925,,0.0252,0.2772,0.2520
4085.9380,4237.9550,152.0170,3.7205,,0.0059,0.0004,-0.0055
4086.9580,4292.6730,205.7150,5.0335,,0.0010,0.0149,0.0139
4091.4270,4146.5980,55.1710,1.3485,,0.0003,0.0001,-0.0002
4095.1720,4132.8750,37.7030,0.9207,,0.0025,0.0000,-0.0025
4097.1170,4041.6820,-55.4350,-1.3530,,0.0264,0.2372,0.2108
4102.0940,4253.8720,151.7780,3.7000,,0.0003,0.0000,-0.0003
4105.8440,4159.9290,54.0850,1.3173,,0.0080,0.0002,-0.0078
4108.7760,4234.8840,126.1080,3.0692,,0.0163,0.0224,0.0061
4112.0860,4271.0360,158.9500,3.8654,,0.0173,0.0044,-0.0129
4124.6290,4304.1840,179.5550,4.3532,,0.0007,0.0001,-0.0006
4125.9060,4150.8000,24.8940,0.6034,,0.0091,0.0000,-0.0091
4126.0140,4283.6330,157.6190,3.8201,,0.1821,0.0080,-0.1741
4126.2410,4331.4430,205.2020,4.9731,,0.0007,0.0000,-0.0007
4132.1840,4071.2370,-60.9470,-1.4749,,0.0114,0.0936,0.0823
4133.3680,4174.1990,40.8310,0.9878,,0.0261,0.0001,-0.0261
4133.9340,4320.2770,186.3430,4.5076,,0.1730,0.0002,-0.1729
4134.0550,4346.4150,212.3600,5.1368,,0.0850,0.0860,0.0011
4138.4130,4191.3670,52.9540,1.2796,,0.2959,0.0024,-0.2935
4140.7650,4185.4670,44.7020,1.0796,,0.0020,0.0001,-0.0019
4147.9470,4076.1990,-71.7480,-1.7297,,0.7117,7.6726,6.9609
4148.1210,4274.2430,126.1220,3.0405,,0.0000,0.0000,-0.0000
4148.8790,4334.3970,185.5180,4.4715,,0.1993,0.0104,-0.1890
4150.0140,4361.2220,211.2080,5.0893,,0.0638,0.0075,-0.0563
4151.5190,4097.2520,-54.2670,-1.3072,,0.0109,1.3106,1.2997
4157.3100,4290.4270,133.1170,3.2020,,0.0103,0.0548,0.0445
4171.3850,4303.4590,132.0740,3.1662,,0.3478,0.0201,-0.3277
4171.5170,4203.3990,31.8820,0.7643,,0.0101,0.0003,-0.0098
4178.1510,4225.6650,47.5140,1.1372,,0.0014,0.0002,-0.0012
4179.0500,4226.8220,47.7720,1.1431,,0.0312,0.0006,-0.0306
4184.9140,4244.8010,59.8870,1.4310,,0.3609,0.0181,-0.3428
4186.5600,4232.7560,46.1960,1.1034,,0.0226,0.0005,-0.0222
4196.1920,4346.2140,150.0220,3.5752,,0.0011,0.0671,0.0660
4208.8380,4243.5470,34.7090,0.8247,,0.0027,0.0004,-0.0023
4212.6550,4151.3230,-61.3320,-1.4559,,0.0516,0.2982,0.2466
4216.1040,4266.8830,50.7790,1.2044,,0.0087,0.0005,-0.0081
4218.0570,4281.4280,63.3710,1.5024,,0.0897,0.0108,-0.0789
4219.3590,4398.5250,179.1660,4.2463,,0.0094,0.0342,0.0248
4219.8970,4423.4050,203.5080,4.8226,,0.0386,0.0467,0.0081
4225.7510,4364.8870,139.1360,3.2926,,0.0027,0.0634,0.0607
4232.3370,4285.5050,53.1680,1.2562,,0.0204,0.0028,-0.0176
4233.0840,4272.0070,38.9230,0.9195,,0.0008,0.0001,-0.0006
4236.1750,4390.9170,154.7420,3.6529,,0.0532,0.0195,-0.0337
4236.9050,4179.3150,-57.5900,-1.3592,,0.0304,0.1469,0.1165
4243.2670,4409.5220,166.2550,3.9181,,0.0002,0.0030,0.0028
4244.7880,4370.5530,125.7650,2.9628,,0.0170,0.0156,-0.0014
4248.1390,4413.7860,165.6470,3.8993,,0.0137,0.0916,0.0779
4251.7040,4444.2530,192.5490,4.5287,,0.0015,0.0012,-0.0002
4258.0930,4440.5530,182.4600,4.2850,,0.0201,0.0098,-0.0103
4261.2770,4468.8620,207.5850,4.8714,,0.0047,0.0020,-0.0027
4265.9030,4460.0000,194.0970,4.5500,,0.0293,0.0007,-0.0287
4267.5050,4487.2600,219.7550,5.1495,,0.0539,0.0028,-0.0511
4268.9540,4324.9520,55.9980,1.3117,,0.0203,0.0021,-0.0182
4273.7240,4385.5190,111.7950,2.6159,,0.0317,0.0240,-0.0077
4278.6720,4324.5910,45.9190,1.0732,,0.0014,0.0003,-0.0011
4280.7310,4287.4320,6.7010,0.1565,,0.0010,0.0002,-0.0008
4281.3610,4230.3130,-51.0480,-1.1923,,0.0559,0.5070,0.4511
4283.5730,4412.1380,128.5650,3.0013,,0.0062,0.0086,0.0025
4289.4650,4430.1160,140.6510,3.2790,,0.0124,0.0002,-0.0122
4290.0120,4449.6410,159.6290,3.7209,,0.0751,0.0108,-0.0643
4309.4480,4256.8280,-52.6200,-1.2210,,0.0453,0.2709,0.2255
4312.9520,4500.4200,187.4680,4.3466,,0.0695,0.0065,-0.0630
4315.2440,4527.9770,212.7330,4.9298,,0.0643,0.0150,-0.0493
4316.0940,4364.7840,48.6900,1.1281,,0.0002,0.0001,-0.0001
4316.5130,4346.7740,30.2610,0.7011,,0.0001,0.0007,0.0006
4326.2940,4339.9870,13.6930,0.3165,,0.0020,0.0002,-0.0018
4334.1330,4468.0240,133.8910,3.0892,,0.0122,0.0224,0.0102
4335.7400,4488.1260,152.3860,3.5146,,0.0034,0.0178,0.0144
4336.0560,4367.5620,31.5060,0.7266,,0.0666,0.0896,0.0230
4340.5790,4288.7180,-51.8610,-1.1948,,0.0224,0.0867,0.0642
4356.2010,4562.4810,206.2800,4.7353,,0.0067,0.0674,0.0607
4358.4160,4538.1940,179.7780,4.1248,,0.0099,0.0049,-0.0051
4362.0800,4399.2440,37.1640,0.8520,,0.0001,0.0003,0.0002
4362.9470,4405.8350,42.8880,0.9830,,0.1716,0.0258,-0.1458
4363.7760,4380.2200,16.4440,0.3768,,0.0013,0.0001,-0.0012
4369.2200,4324.2970,-44.9230,-1.0282,,0.0022,0.0926,0.0904
4378.1900,4418.5700,40.3800,0.9223,,0.1692,0.0164,-0.1528
4378.8920,4505.9450,127.0530,2.9015,,0.0657,0.0573,-0.0084
4386.3520,4506.2850,119.9330,2.7342,,0.0047,0.0157,0.0110
4399.5870,4439.4960,39.9090,0.9071,,0.0001,0.0001,0.0000
4402.9740,4448.2220,45.2480,1.0277,,0.1951,0.0160,-0.1791
4403.0550,4354.8490,-48.2060,-1.0948,,0.0040,0.0066,0.0026
4407.2470,4419.4040,12.1570,0.2758,,0.1096,0.0075,-0.1020
4409.7910,4557.9970,148.2060,3.3608,,0.0051,0.0485,0.0434
4410.6680,4585.1020,174.4340,3.9548,,0.0120,0.0128,0.0008
4414.6960,4462.1610,47.4650,1.0752,,0.0676,0.0001,-0.0675
4420.8780,4564.4160,143.5380,3.2468,,0.0171,0.0006,-0.0165
4428.6020,4460.5000,31.8980,0.7203,,0.0338,0.0501,0.0163
4430.0410,4577.1100,147.0690,3.3198,,0.0006,0.0001,-0.0005
4431.7560,4526.4230,94.6670,2.1361,,0.0010,0.0012,0.0002
4443.4810,4614.6590,171.1780,3.8523,,0.0177,0.0065,-0.0112
4444.5590,4465.8030,21.2440,0.4780,,0.1220,0.0583,-0.0638
4445.2820,4642.1810,196.8990,4.4294,,0.0178,0.0002,-0.0176
4452.5880,4627.4300,174.8420,3.9268,,0.0004,0.0002,-0.0002
4452.8350,4497.4640,44.6290,1.0023,,0.0010,0.0001,-0.0009
4454.2050,4654.6930,200.4880,4.5011,,0.0009,0.0002,-0.0007
4454.7990,4406.6100,-48.1890,-1.0817,,0.0004,0.0013,0.0010
4454.9490,4514.7150,59.7660,1.3416,,0.0723,0.0001,-0.0722
4467.6250,4503.5030,35.8780,0.8031,,0.3893,0.0583,-0.3310
4468.5970,4586.1910,117.5940,2.6316,,0.0154,0.0126,-0.0027
4476.0500,4597.4800,121.4300,2.7129,,0.0007,0.0001,-0.0006
4479.0950,4500.2530,21.1580,0.4724,,0.0860,0.0570,-0.0290
4487.7910,4444.9390,-42.8520,-0.9549,,0.0002,0.0010,0.0007
4490.2010,4554.9210,64.7200,1.4414,,0.0475,0.0001,-0.0474
4498.4110,4550.0500,51.6390,1.1479,,0.0002,0.0000,-0.0002
4501.7550,4639.0860,137.3310,3.0506,,0.0000,0.0000,-0.0000
4514.4090,4639.4130,125.0040,2.7690,,0.0012,0.0001,-0.0011
4516.1740,4679.5150,163.3410,3.6168,,0.0037,0.0314,0.0277
4524.2940,4689.4010,165.1070,3.6493,,0.0001,0.0000,-0.0001
4525.9120,4716.6720,190.7600,4.2148,,0.0000,0.0000,-0.0000
4533.9010,4716.9750,183.0740,4.0379,,0.0021,0.0001,-0.0020
4535.4300,4689.7090,154.2790,3.4016,,0.0035,0.0002,-0.0033
4535.7870,4590.2250,54.4380,1.2002,,0.0016,0.0000,-0.0016
4537.1950,4495.5670,-41.6280,-0.9175,,0.0000,0.0001,0.0001
4541.6780,4758.0680,216.3900,4.7645,,0.0025,0.0061,0.0036
4545.4150,4729.9120,184.4970,4.0590,,0.0063,0.0643,0.0580
4547.0520,4611.6580,64.6060,1.4208,,0.0003,0.0000,-0.0003
4547.7800,4659.4620,111.6820,2.4557,,0.0000,0.0000,-0.0000
4555.4750,4659.7340,104.2590,2.2887,,0.0037,0.0000,-0.0037
4556.9630,4714.3820,157.4190,3.4545,,0.0012,0.0262,0.0250
4561.0370,4523.1730,-37.8640,-0.8302,,0.0000,0.0001,0.0001
4563.1360,4699.8600,136.7240,2.9963,,0.0037,0.0046,0.0009
4576.4130,4641.4780,65.0650,1.4217,,0.0002,0.0000,-0.0002
4580.9430,4524.3710,-56.5720,-1.2349,,0.0002,0.0001,-0.0002
4581.0700,4792.2650,211.1950,4.6102,,0.0140,0.0094,-0.0046
4581.5900,4764.8120,183.2220,3.9991,,0.0001,0.0221,0.0220
4592.6590,4664.2560,71.5970,1.5589,,0.0001,0.0000,-0.0001
4604.6880,4738.7810,134.0930,2.9121,,0.0191,0.0239,0.0048
4620.1750,4559.3470,-60.8280,-1.3166,,0.0023,0.0006,-0.0017
4621.8840,4693.7290,71.8450,1.5545,,0.0000,0.0000,-0.0000
4630.0610,4704.4460,74.3850,1.6066,,0.0005,0.0000,-0.0005
4630.6880,4576.9390,-53.7490,-1.1607,,0.0046,0.0000,-0.0046
4646.0030,4591.3460,-54.6570,-1.1764,,0.0184,0.1293,0.1109
4650.8790,4826.8230,175.9440,3.7830,,0.1577,0.0247,-0.1330
4659.3680,4734.0950,74.7270,1.6038,,0.0001,0.0000,-0.0001
4668.0020,4877.4740,209.4720,4.4874,,0.0499,0.0012,-0.0487
4670.8670,4906.1920,235.3250,5.0381,,0.1555,0.0003,-0.1553
4678.6220,4859.7140,181.0920,3.8706,,0.3065,0.0152,-0.2914
4695.4960,4851.1960,155.7000,3.3159,,0.0879,0.0024,-0.0854
4703.0190,4936.8480,233.8290,4.9719,,0.0107,0.0160,0.0053
4711.0810,4908.9090,197.8280,4.1992,,0.0240,0.0016,-0.0224
4717.7130,4656.3030,-61.4100,-1.3017,,0.0380,0.1030,0.0650
4722.0390,4878.5930,156.5540,3.3154,,0.0219,0.0047,-0.0171
4737.6990,4785.3820,47.6830,1.0065,,0.0051,0.0000,-0.0051
4747.2350,4673.3840,-73.8510,-1.5557,,0.0577,0.1758,0.1181
4748.4730,4687.6350,-60.8380,-1.2812,,0.2526,1.2934,1.0408
4760.2030,4714.5480,-45.6550,-0.9591,,0.0325,0.1254,0.0929
4783.3660,4838.0270,54.6610,1.1427,,0.0039,0.0000,-0.0039
4789.3110,4822.5300,33.2190,0.6936,,0.0564,0.0009,-0.0555
4809.1620,4756.1380,-53.0240,-1.1026,,0.0008,0.0015,0.0007
4820.6350,4878.1260,57.4910,1.1926,,0.0022,0.0000,-0.0022
4834.8280,4875.4960,40.6680,0.8411,,0.0170,0.0004,-0.0167
4841.8270,5003.0090,161.1820,3.3290,,0.0023,0.0000,-0.0022
4855.3780,4795.0690,-60.3090,-1.2421,,0.0031,0.0127,0.0097
4864.3650,5053.3480,188.9830,3.8850,,0.0032,0.0002,-0.0029
4866.0160,5080.6660,214.6500,4.4112,,0.0210,0.0001,-0.0209
4873.1960,4916.2390,43.0430,0.8833,,0.1427,0.0007,-0.1420
4887.3870,5023.2310,135.8440,2.7795,,0.0008,0.0003,-0.0005
4894.7150,5040.6010,145.8860,2.9805,,0.0009,0.0001,-0.0008
4900.7230,4809.4910,-91.2320,-1.8616,,0.1131,0.0768,-0.0363
4917.2410,5090.8770,173.6360,3.5312,,0.0010,0.0000,-0.0009
4918.3440,5118.2440,199.9000,4.0644,,0.0009,0.0000,-0.0009
4926.6800,4858.3580,-68.3220,-1.3868,,0.3897,0.5834,0.1937
4940.6910,5060.8580,120.1670,2.4322,,0.0011,0.0000,-0.0011
4948.1250,4882.5010,-65.6240,-1.3262,,0.0022,0.0032,0.0011
5019.8720,4944.5960,-75.2760,-1.4996,,0.0003,0.0000,-0.0003
5027.8410,4944.9060,-82.9350,-1.6495,,0.0004,0.0000,-0.0004
5035.6240,4985.2310,-50.3930,-1.0007,,0.0023,0.0003,-0.0019
5074.9220,5020.5380,-54.3840,-1.0716,,0.0059,0.0048,-0.0011
5169.2570,5134.7800,-34.4770,-0.6670,,0.0008,0.0008,-0.0001
5198.5330,5164.4760,-34.0570,-0.6551,,0.0106,0.0003,-0.0103
5358.9580,5308.0440,-50.9140,-0.9501,,0.6428,0.0329,-0.6100
5412.7330,5345.8980,-66.8350,-1.2348,,0.0007,0.0000,-0.0007
5863.1580,5959.7360,96.5780,1.6472,,0.2140,0.6079,0.3939
5871.6580,5950.3780,78.7200,1.3407,,0.0877,0.1244,0.0367
5932.3260,6041.1950,108.8690,1.8352,,0.4398,0.2415,-0.1983
5941.3360,6032.8700,91.5340,1.5406,,0.1203,0.3497,0.2294
6002.2380,6119.1880,116.9500,1.9484,,0.4827,0.5324,0.0496
6012.4240,6106.4660,94.0420,1.5641,,0.1345,0.2023,0.0678
6013.7140,6199.6210,185.9070,3.0914,,0.0000,0.0000,-0.0000
6028.2940,6409.0020,380.7080,6.3154,,1.8710,1.5966,-0.2745
6036.2650,6249.9270,213.6620,3.5396,,0.0000,0.0000,-0.0000
6037.8740,6277.2110,239.3370,3.9639,,0.0000,0.0000,-0.0000
6059.3040,6252.2170,192.9130,3.1837,,0.0000,0.0000,-0.0000
6059.7520,6219.9630,160.2110,2.6439,,0.0000,0.0000,-0.0000
6064.9810,6494.9280,429.9470,7.0890,,0.4610,0.9108,0.4499
6081.8530,6302.5160,220.6630,3.6282,,0.0000,0.0000,-0.0000
6083.4590,6329.7970,246.3380,4.0493,,0.0001,0.0000,-0.0001
6096.7640,6292.4460,195.6820,3.2096,,0.0001,0.0001,-0.0000
6097.3760,6615.6770,518.3010,8.5004,,0.3875,1.9041,1.5166
6105.3390,6272.5500,167.2110,2.7388,,0.0000,0.0000,-0.0000
6106.2670,6525.2990,419.0320,6.8623,,0.0325,0.2045,0.1721
6107.1320,6445.1250,337.9930,5.5344,,0.8112,2.1360,1.3248
6119.3120,6342.7480,223.4360,3.6513,,0.0000,0.0000,-0.0000
6120.9360,6370.0390,249.1030,4.0697,,0.0000,0.0000,-0.0000
6128.4110,6596.6650,468.2540,7.6407,,0.2076,1.0463,0.8387
6134.6050,6524.0870,389.4820,6.3489,,0.0215,1.3916,1.3701
6142.7800,6312.8000,170.0200,2.7678,,0.0000,0.0000,-0.0000
6157.9290,6447.3790,289.4500,4.7004,,0.0141,0.0157,0.0016
6170.6680,6509.7500,339.0820,5.4951,,0.0570,0.2596,0.2025
6184.3950,6525.4410,341.0460,5.5146,,0.0313,0.2281,0.1968
6531.8650,6505.0860,-26.7790,-0.4100,,0.0001,0.0000,-0.0001
6577.4590,6557.6750,-19.7840,-0.3008,,0.0001,0.0000,-0.0001
6614.8890,6597.9100,-16.9790,-0.2567,,0.0001,0.0000,-0.0001
6636.0270,6722.7100,86.6830,1.3062,,0.0000,0.0000,0.0000
6658.5620,6772.9570,114.3950,1.7180,,0.0005,0.0000,-0.0005
6660.1630,6800.3090,140.1460,2.1042,,0.0006,0.0000,-0.0006
6681.6450,6742.6970,61.0520,0.9137,,0.0006,0.0000,-0.0005
6988.0750,6793.5850,-194.4900,-2.7832,,6.4837,13.3202,6.8365
